[nb-items] 40
[nb-objectives] 5
[nb-pareto] 3004
[nb-lorenz] 11
[runtime] 391.1661522388458
[format] f1 f2 f3 f4 f5 isLorenzND
[vector] 16203 14827 12070 15251 11697 False
[vector] 13822 14756 12698 16708 13012 False
[vector] 14325 13359 11830 16362 13857 False
[vector] 16184 13988 12482 15349 13207 False
[vector] 14679 14674 12584 16104 13311 False
[vector] 13484 14051 14129 14858 13062 False
[vector] 14022 14969 13985 13949 12515 False
[vector] 13317 13901 13301 14553 14123 False
[vector] 13300 14186 12391 15360 14020 False
[vector] 13231 12622 11423 14076 14752 False
[vector] 15597 14954 13457 14456 11825 False
[vector] 14870 13704 13212 15337 13503 False
[vector] 14056 15256 12788 16098 13222 False
[vector] 15935 14368 13331 15534 11649 False
[vector] 13774 13852 13194 13941 13982 False
[vector] 14299 13890 12864 16716 12491 False
[vector] 15456 15194 13630 15034 11955 False
[vector] 14087 12835 14675 14463 11847 False
[vector] 16722 12368 11320 15175 10796 False
[vector] 15344 15599 13309 15046 11841 False
[vector] 13918 14025 11713 15181 14089 False
[vector] 13281 13483 12714 14380 14259 False
[vector] 16740 13097 12339 14887 10127 False
[vector] 14994 15024 12556 15955 13125 False
[vector] 14535 15015 13863 14859 12340 False
[vector] 15398 14014 12575 15816 12987 False
[vector] 16267 14828 11523 14761 11797 False
[vector] 13581 13753 12851 14709 14220 False
[vector] 12853 13502 12008 13761 14537 False
[vector] 15731 15379 11871 14498 11950 False
[vector] 16165 14910 12524 15621 11338 False
[vector] 15888 15613 11927 14920 10979 False
[vector] 13866 16528 12366 14384 10564 False
[vector] 14559 14734 12690 16601 12792 False
[vector] 14030 14406 14409 14571 12258 False
[vector] 14490 14426 14357 14064 12589 False
[vector] 12479 13357 12825 15480 14077 False
[vector] 15867 14948 12093 16077 11690 False
[vector] 12964 14366 14290 13238 13227 False
[vector] 14773 12695 12268 14343 14364 False
[vector] 15291 15789 12842 15423 11155 False
[vector] 16591 13764 11580 14537 11048 False
[vector] 13492 15446 13252 15265 12638 False
[vector] 14036 13059 11276 14826 14282 False
[vector] 14669 14873 12831 16413 12847 False
[vector] 13408 13534 14239 14635 13027 False
[vector] 15062 14559 11471 15660 13411 False
[vector] 16093 15187 13233 15390 11713 False
[vector] 13860 14682 13578 14685 13496 False
[vector] 16427 14106 11845 15827 11929 False
[vector] 15118 15420 12549 16679 12301 False
[vector] 14864 13997 12175 16185 13654 False
[vector] 13993 13560 14262 14696 12902 False
[vector] 12105 13968 12244 14233 14432 False
[vector] 14206 14649 14148 14448 12933 False
[vector] 13815 15630 13583 15017 12284 False
[vector] 15817 13997 11892 15539 12865 False
[vector] 15444 13441 12604 15314 13695 False
[vector] 15143 14053 11028 16015 13280 False
[vector] 13223 12512 12313 13786 14711 False
[vector] 14309 15324 13962 13771 12203 False
[vector] 12103 13540 12758 13907 14556 False
[vector] 12930 11703 12880 13189 14676 False
[vector] 16915 12988 11790 14878 11187 False
[vector] 15417 14244 12699 15222 13047 False
[vector] 14553 13349 14189 15397 12228 False
[vector] 14444 14720 12149 15839 13342 False
[vector] 15595 14554 12715 16687 11780 False
[vector] 13218 13593 14111 14360 13416 False
[vector] 12481 15610 12383 15338 13369 False
[vector] 14833 15444 13669 15254 12150 False
[vector] 12056 14984 12481 14622 13728 False
[vector] 12837 12463 12890 14040 14667 False
[vector] 14825 14655 14049 14352 12490 False
[vector] 16834 13494 12233 14523 11318 False
[vector] 13749 12160 13366 13672 14492 False
[vector] 15808 13611 13923 14518 11467 False
[vector] 13132 13131 12221 14326 14693 False
[vector] 14337 15639 13136 16079 12965 False
[vector] 13434 15732 13860 14190 11996 False
[vector] 13996 14132 13597 15349 13769 False
[vector] 14190 14661 13595 14715 13262 False
[vector] 16078 13003 13124 14968 11829 False
[vector] 13789 13625 13061 14222 14135 False
[vector] 15558 12907 11451 15163 13537 False
[vector] 15723 14525 12928 14833 12421 False
[vector] 14909 14780 14321 14502 12268 False
[vector] 14115 16241 12131 14834 11653 False
[vector] 13922 14931 13932 14613 13119 False
[vector] 15567 15018 13472 15453 12356 False
[vector] 15185 14069 12595 15399 13275 False
[vector] 14680 12860 13489 14463 13792 False
[vector] 14766 14532 14239 13651 12608 False
[vector] 14458 14829 12524 16689 11845 False
[vector] 15995 15230 12106 15455 11627 False
[vector] 14416 13957 13643 15379 13421 False
[vector] 14408 14086 14485 14572 12750 False
[vector] 16285 13485 12083 15405 12392 False
[vector] 13520 15042 11924 16621 13284 False
[vector] 13782 13464 13402 15231 14211 False
[vector] 14559 15918 13301 15919 11664 False
[vector] 13501 14140 14203 13455 13365 False
[vector] 14652 15034 13847 14929 12951 False
[vector] 15088 13622 14253 13862 12680 False
[vector] 14758 15860 13402 15451 11630 False
[vector] 14246 15353 13742 14268 12484 False
[vector] 14503 14802 14003 14867 12306 False
[vector] 15247 14529 12421 15779 13339 False
[vector] 14359 13850 13307 16231 13047 False
[vector] 15206 11736 11568 13594 13976 False
[vector] 14043 15020 12008 16940 11564 False
[vector] 15316 13237 12055 15512 13595 False
[vector] 16769 14227 11777 14697 10752 False
[vector] 13334 14234 11795 14879 14082 False
[vector] 15130 15478 12250 14773 12330 False
[vector] 14698 13915 11118 16587 13027 False
[vector] 13691 15887 11065 15894 11901 False
[vector] 13865 12696 13660 14423 14001 False
[vector] 15615 13585 13566 14725 12425 False
[vector] 13680 15300 13645 14169 12829 False
[vector] 14469 15887 13492 15011 12217 False
[vector] 13413 14001 12721 15307 14054 False
[vector] 16588 13019 11876 14388 11449 False
[vector] 15484 14768 11958 15659 13098 False
[vector] 13340 15096 14214 13468 12828 False
[vector] 14395 15171 11793 16438 13080 False
[vector] 13602 14198 12676 15920 13867 False
[vector] 16228 14414 11507 15823 11597 False
[vector] 15146 14523 12497 15344 13184 False
[vector] 14629 14690 13099 15958 13270 False
[vector] 14680 13205 14546 14250 12380 False
[vector] 14165 13349 12289 14787 14311 False
[vector] 13480 12579 12060 14172 14703 False
[vector] 14485 15167 13786 14406 12470 False
[vector] 13109 14951 13908 13791 12826 False
[vector] 15040 14117 12038 15982 13757 False
[vector] 14282 14033 14722 13578 11601 False
[vector] 13251 11823 12071 13385 14878 False
[vector] 16540 13025 12721 13873 11382 False
[vector] 16591 13458 11776 15183 11341 False
[vector] 13580 14709 12152 15014 13951 False
[vector] 13804 14530 13304 16076 13557 False
[vector] 14479 14387 12835 14522 13516 False
[vector] 15947 13290 11468 15498 13015 False
[vector] 14538 15622 13358 15812 12305 False
[vector] 14070 15199 14129 13784 12660 False
[vector] 13057 13432 14583 12797 12529 False
[vector] 14390 14419 14275 14758 11706 False
[vector] 14138 15545 11968 16857 12684 False
[vector] 15722 13656 12616 14908 13203 False
[vector] 14466 12750 14083 13926 13449 False
[vector] 15481 15416 13530 15242 11953 False
[vector] 15513 13217 13179 15514 12814 False
[vector] 15185 13387 10993 16577 12858 False
[vector] 12123 14639 13244 14105 13968 False
[vector] 12908 12428 13339 12824 14277 False
[vector] 13389 14815 13280 15851 13339 False
[vector] 13448 14327 13959 13848 13429 False
[vector] 15415 15280 12762 15491 12169 False
[vector] 14036 13968 13691 15657 12987 False
[vector] 15101 14632 13810 15854 11133 False
[vector] 12825 13657 12319 14292 14427 False
[vector] 15532 13535 11807 15579 13376 False
[vector] 13667 12757 14383 14269 12969 False
[vector] 15346 14363 12745 15899 12737 False
[vector] 14717 12814 12550 14925 14054 False
[vector] 14291 13376 14656 13974 11992 False
[vector] 16926 12909 11301 14686 10941 False
[vector] 15767 13379 13325 14689 12358 False
[vector] 13406 12917 11762 15758 14264 False
[vector] 13021 13366 14514 13357 13240 False
[vector] 14253 14528 13465 15292 13392 False
[vector] 15476 14660 12804 15494 12574 False
[vector] 15826 13035 13760 14539 12078 False
[vector] 14129 13089 14249 14710 12973 False
[vector] 13352 14099 11875 14661 14339 False
[vector] 14533 14761 14112 14746 12371 False
[vector] 15143 15616 13317 15797 11783 False
[vector] 13781 14204 13984 15277 12435 False
[vector] 14689 12942 14022 14356 13354 False
[vector] 13521 11748 11387 14196 14749 False
[vector] 15823 12514 13875 13861 11211 False
[vector] 16228 13296 11989 15851 11593 False
[vector] 16008 13646 12425 15783 12149 False
[vector] 12023 14390 13630 13724 13885 False
[vector] 16442 12877 12452 13820 11910 False
[vector] 15635 14457 13096 15946 12090 False
[vector] 13958 15119 12574 16029 13365 False
[vector] 14117 12897 12399 14084 14480 False
[vector] 14992 15250 12421 16341 12518 False
[vector] 13077 12710 12330 14624 14716 False
[vector] 13817 14038 13266 13937 13931 False
[vector] 13492 14064 12378 16293 13711 False
[vector] 14944 13950 12936 15200 13604 False
[vector] 13942 13457 14450 15180 11094 False
[vector] 14282 15111 13574 14035 12572 False
[vector] 14670 13808 14290 14580 13256 False
[vector] 12873 12703 12656 13070 14663 False
[vector] 13652 12766 14628 13038 12377 False
[vector] 16361 15156 12307 15199 11329 False
[vector] 14566 15614 12886 16308 12546 False
[vector] 15174 15172 13585 14846 12460 False
[vector] 14564 13864 13226 15487 13775 False
[vector] 15365 15432 12685 15038 12299 False
[vector] 13828 14848 11703 16077 13397 False
[vector] 12431 12485 12572 14405 14705 False
[vector] 16581 14406 12577 15300 10805 False
[vector] 15871 14039 13332 14448 12108 False
[vector] 15865 14033 13517 15401 12161 False
[vector] 14760 14168 12141 16459 13180 False
[vector] 15568 15659 13092 14935 11620 False
[vector] 12622 14232 13425 14427 14007 False
[vector] 16185 14857 12794 15274 12425 False
[vector] 14123 14971 12941 15961 13407 False
[vector] 15986 14061 11999 15335 12806 False
[vector] 13412 13148 11268 15028 14432 False
[vector] 16593 13328 10714 15264 12171 False
[vector] 14332 14778 13890 15013 13031 False
[vector] 14309 13997 12868 15336 14061 False
[vector] 12905 14650 13347 14371 13889 False
[vector] 13272 14005 14252 14621 12956 False
[vector] 12763 15453 12558 15035 13445 False
[vector] 13981 12299 13652 14091 14017 False
[vector] 16308 13293 11176 15398 12157 False
[vector] 13238 12194 11859 14114 14772 False
[vector] 13380 14452 14579 13017 12017 False
[vector] 14770 13542 13494 15856 13193 False
[vector] 13260 15299 12636 15588 13692 False
[vector] 13204 15301 14164 14005 11672 False
[vector] 15316 14796 13276 15459 11676 False
[vector] 13886 15102 13578 14683 13161 False
[vector] 15732 15132 11990 15597 11955 False
[vector] 14930 15244 13138 16172 11319 False
[vector] 14454 15483 13510 14787 12465 False
[vector] 13697 14825 13822 15149 13488 False
[vector] 14530 14734 12263 16521 13223 False
[vector] 14985 14371 11846 15407 13505 False
[vector] 14966 14063 12248 15321 13627 False
[vector] 14045 14803 14532 13986 11955 False
[vector] 15653 13653 11589 15732 13025 False
[vector] 16442 13109 12776 14253 9963 False
[vector] 15003 15499 12535 15338 12221 False
[vector] 12913 12737 14588 12384 12702 False
[vector] 14781 14993 11995 16237 13053 False
[vector] 15084 16031 13534 14754 11657 False
[vector] 11983 13622 13397 13491 14392 False
[vector] 15101 15688 13537 14648 11555 False
[vector] 13832 14618 12402 16557 13156 False
[vector] 13688 13380 14826 13926 12042 False
[vector] 12772 14865 13239 15256 13568 False
[vector] 14201 16189 13117 15415 12692 False
[vector] 14610 13394 11368 16228 13871 False
[vector] 12916 14235 14621 13806 12249 False
[vector] 13673 14031 12315 16849 12711 False
[vector] 13906 15939 13563 14214 12144 False
[vector] 14687 13908 12748 16729 11832 False
[vector] 14540 14287 11910 16227 13362 False
[vector] 14188 13954 12916 14547 13841 False
[vector] 16190 15132 12424 15829 11336 False
[vector] 16176 13265 11218 15727 12596 False
[vector] 12620 14485 13322 14658 14215 False
[vector] 15333 15705 12657 14670 11651 False
[vector] 13457 13496 13946 15160 12971 False
[vector] 13061 13909 13392 15156 14265 False
[vector] 13741 15086 14047 13770 12845 False
[vector] 14046 15106 12705 16340 13260 False
[vector] 16587 13766 11317 13836 11974 False
[vector] 15542 14822 12704 16335 12874 False
[vector] 14846 15463 13462 15378 12410 False
[vector] 15000 15394 12367 16036 12639 False
[vector] 14018 12941 11563 14647 14433 False
[vector] 14761 15448 12679 16301 12946 False
[vector] 13707 13550 14103 13482 13371 False
[vector] 14977 14258 12650 16717 12135 False
[vector] 13972 14779 14009 15066 12989 False
[vector] 16079 13872 13436 14893 11047 False
[vector] 13781 13790 11618 16100 13965 False
[vector] 13444 14368 12093 14506 14238 False
[vector] 15341 16079 13097 14755 11519 False
[vector] 13846 14855 11981 15534 13602 False
[vector] 15161 13722 12579 15345 13447 False
[vector] 13857 13803 13166 14412 13927 False
[vector] 14196 14157 14436 13544 12252 False
[vector] 14203 14680 13388 14839 13522 False
[vector] 16020 14049 12502 15332 12539 False
[vector] 15552 15345 13269 14547 11190 False
[vector] 14537 14200 11606 16068 13605 False
[vector] 15050 14106 13220 16469 12746 False
[vector] 13566 15139 12622 15438 13420 False
[vector] 13678 15088 13017 15369 13503 False
[vector] 16284 12771 12710 14798 11908 False
[vector] 16671 13688 12118 13521 10980 False
[vector] 15272 14291 12006 15717 13382 False
[vector] 12880 11855 12803 12736 14806 False
[vector] 14765 13627 14487 13409 11970 False
[vector] 14665 14359 14477 14435 11801 False
[vector] 13551 13988 14280 13908 13235 False
[vector] 13978 14708 13760 15328 13158 False
[vector] 15136 14844 12386 16700 12912 False
[vector] 15036 14219 13154 15045 13503 False
[vector] 16668 13220 11133 14987 11300 False
[vector] 14432 13316 14197 14775 12958 False
[vector] 14946 14068 12233 16806 12389 False
[vector] 15139 14688 12703 16509 12780 False
[vector] 14000 12799 13104 14936 14208 False
[vector] 13518 14226 14466 13677 12384 False
[vector] 14904 14196 13736 14935 12835 False
[vector] 13654 12513 14731 12807 12169 False
[vector] 14506 14879 12803 16169 13314 False
[vector] 13519 13938 14146 12828 13240 False
[vector] 15378 14007 11463 16280 13249 False
[vector] 15568 14569 13209 14905 12627 False
[vector] 13315 12368 12042 14731 14573 False
[vector] 16920 14248 11616 14366 11429 False
[vector] 12312 14475 12780 15360 14066 False
[vector] 13160 15161 12304 15803 13458 False
[vector] 14417 14613 13998 15097 12721 False
[vector] 15433 13489 13133 15340 13303 False
[vector] 13278 14073 13079 15239 13997 False
[vector] 15287 14987 13915 14793 12494 False
[vector] 13187 13347 13428 15675 13886 False
[vector] 11752 12638 13278 13696 14497 False
[vector] 16523 14188 12164 14530 11170 False
[vector] 14295 15162 14195 14469 12156 False
[vector] 12577 12527 12352 14704 14608 False
[vector] 17070 12690 10641 13454 9592 False
[vector] 16103 13509 12729 16061 12007 False
[vector] 15460 15415 12370 15376 12318 False
[vector] 14052 14580 13403 15859 13150 False
[vector] 16212 14187 12406 15294 12294 False
[vector] 15877 15528 12749 15018 11366 False
[vector] 13631 14727 11959 15700 13711 False
[vector] 16274 14210 12370 14600 12273 False
[vector] 14008 14176 12994 15555 13829 False
[vector] 15535 11849 11650 13608 13791 False
[vector] 15658 16004 12261 14507 10860 False
[vector] 15027 13511 12815 15705 13341 False
[vector] 13889 13868 13288 15889 13711 False
[vector] 13107 13280 14660 13250 12399 False
[vector] 14009 13755 13303 15921 13356 False
[vector] 12768 15603 13169 14537 13004 False
[vector] 14473 13996 13466 14569 13490 False
[vector] 16025 14324 12132 15887 11450 False
[vector] 14220 12309 11224 14568 14524 False
[vector] 13277 14613 13252 15523 13664 False
[vector] 14237 14151 12744 15784 13410 False
[vector] 15314 14612 13241 15757 12896 False
[vector] 14179 13118 13185 14239 14355 False
[vector] 13666 12722 13960 13651 14033 False
[vector] 16023 14315 11894 16289 12317 False
[vector] 14611 15266 13262 15937 12659 False
[vector] 15451 13157 11565 14700 13668 False
[vector] 14526 15110 11819 15397 13564 False
[vector] 16930 13645 11872 14036 10553 False
[vector] 12598 15173 12613 15654 13424 False
[vector] 14455 13965 13802 15416 13209 False
[vector] 14544 14187 12565 16105 13485 False
[vector] 15068 15743 12843 15456 11743 False
[vector] 16256 14743 12345 14859 12184 False
[vector] 13356 15291 13255 14693 13282 False
[vector] 13647 14977 13745 14696 13618 False
[vector] 14865 15758 13287 15769 11392 False
[vector] 16165 14626 12819 14736 11158 False
[vector] 13625 16346 12282 15157 11412 False
[vector] 14034 12988 14143 15653 11666 False
[vector] 14374 15475 12218 15736 12847 False
[vector] 15391 15927 13174 15208 11389 False
[vector] 14334 12768 14569 12670 12131 False
[vector] 15012 15966 13015 14741 11704 False
[vector] 16503 14185 12120 14829 11854 False
[vector] 14349 14860 11994 16790 11292 False
[vector] 15108 15384 13122 15037 12437 False
[vector] 14700 14514 12242 16949 11853 False
[vector] 13006 13804 11678 16330 13852 False
[vector] 16645 12967 11827 13756 12057 False
[vector] 15414 15454 12707 14746 12609 False
[vector] 14421 15018 13298 16207 11912 False
[vector] 15668 12706 13523 14591 12446 False
[vector] 15164 13853 11879 15737 13545 False
[vector] 13674 14721 14500 13537 12354 False
[vector] 14014 14588 11977 16073 14034 False
[vector] 13986 12637 11385 14579 14539 False
[vector] 14305 14559 14451 14139 11280 False
[vector] 16494 13058 12726 14720 10545 False
[vector] 13730 13030 14621 13030 12204 False
[vector] 14375 15015 11677 16602 13091 False
[vector] 16069 14475 13180 15223 11923 False
[vector] 15433 14668 13901 14473 12276 False
[vector] 15485 15340 12258 14331 12368 False
[vector] 14172 14996 13112 15220 13517 False
[vector] 14796 15615 13385 14925 12540 False
[vector] 16756 14309 11636 14349 10761 False
[vector] 14404 14824 14415 13853 12186 False
[vector] 15933 15084 12861 15828 11474 False
[vector] 13933 14109 12224 16785 12834 False
[vector] 15984 13854 13662 14395 12142 False
[vector] 12330 13249 13223 15011 14371 False
[vector] 14750 13092 14107 14721 12986 False
[vector] 14305 14565 13502 15277 13400 False
[vector] 13425 13829 13844 13754 14013 False
[vector] 14744 13630 13731 15310 12979 False
[vector] 13022 13982 12826 14511 14149 False
[vector] 14864 14050 13421 16313 11890 False
[vector] 15136 14818 13254 15610 12396 False
[vector] 14953 12256 11456 14693 14224 False
[vector] 16200 14215 11583 15878 12510 False
[vector] 14009 13727 12731 15007 14100 False
[vector] 14874 14999 12705 16612 11834 False
[vector] 12880 14511 14451 12796 12616 False
[vector] 13953 13488 13285 14601 14204 False
[vector] 13912 14819 13566 15551 12433 False
[vector] 13534 13800 13731 14908 13765 False
[vector] 13060 13352 13138 15327 14203 False
[vector] 13516 13902 14598 13681 12290 False
[vector] 15500 14252 13236 15304 12695 False
[vector] 16065 14575 12525 15345 11800 False
[vector] 15335 14141 12758 16335 12760 False
[vector] 13370 13176 12621 15369 14260 False
[vector] 16240 14499 13063 14593 11916 False
[vector] 16404 14189 11459 15695 11092 False
[vector] 14300 15832 12375 16121 11703 False
[vector] 15118 14257 14498 14687 11907 False
[vector] 14791 14754 14139 13859 12606 False
[vector] 14801 14790 13566 15501 12470 False
[vector] 15297 14513 11906 15925 13380 False
[vector] 13391 13888 13409 15186 14031 False
[vector] 14642 14922 13481 15867 12265 False
[vector] 13655 14151 12199 14790 14085 False
[vector] 16194 13385 12738 15019 12331 False
[vector] 13603 13749 12413 15372 14138 False
[vector] 15647 13643 12717 15883 13007 False
[vector] 13931 14107 11648 16182 13698 False
[vector] 14100 14276 14352 15036 11158 False
[vector] 13651 13891 13922 14916 13216 False
[vector] 14126 14024 12188 16888 12165 False
[vector] 13599 14319 14358 13102 12770 False
[vector] 16165 14308 13089 14450 11835 False
[vector] 14422 14278 12716 16161 13688 False
[vector] 13469 16203 12885 15068 12497 False
[vector] 11700 14003 13193 14133 14285 False
[vector] 14724 15284 11875 16452 12895 False
[vector] 14446 13188 13650 14474 13807 False
[vector] 15131 13957 14008 14544 12462 False
[vector] 13761 12418 13421 13859 14199 False
[vector] 14322 15784 12870 15759 11926 False
[vector] 13492 14741 13274 15357 13555 False
[vector] 13251 13382 13809 14964 13883 False
[vector] 12457 13716 12015 14964 14486 False
[vector] 14734 14550 12566 14917 13349 False
[vector] 14567 13548 11671 16756 12789 False
[vector] 15832 12964 13511 14801 12247 False
[vector] 16060 13410 12988 15054 12934 False
[vector] 13759 13122 13965 14049 13823 False
[vector] 14169 15115 13483 14613 13127 False
[vector] 16669 12949 12177 14711 11605 False
[vector] 16680 12870 11688 14519 11359 False
[vector] 14224 13236 14107 15383 12413 False
[vector] 14800 14714 12982 15328 13263 False
[vector] 15556 14833 12477 15672 13051 False
[vector] 14181 14253 14551 14650 12228 False
[vector] 14421 14081 14503 14505 11676 False
[vector] 12797 13334 15005 12478 11243 False
[vector] 16346 14275 12889 14613 12226 False
[vector] 15048 14900 13799 15502 12227 False
[vector] 12985 13910 13091 15551 14069 False
[vector] 15757 14300 12799 15305 12557 False
[vector] 14257 14141 11846 16730 13204 False
[vector] 13700 14252 13065 15512 13755 False
[vector] 14329 14422 14273 13418 12602 False
[vector] 14919 12251 12887 15049 13871 False
[vector] 14621 14610 12272 15479 13547 False
[vector] 14439 14667 11133 15034 13691 False
[vector] 14105 13275 13410 14577 13879 False
[vector] 11221 14997 12497 14391 13741 False
[vector] 12230 13855 12384 13643 14459 False
[vector] 15654 13432 12670 15419 12972 False
[vector] 14580 14667 14239 14488 12453 False
[vector] 13843 13034 11620 14923 14588 False
[vector] 15109 14044 12819 14645 13268 False
[vector] 14324 13404 12935 15211 14114 False
