[nb-items] 35
[nb-objectives] 6
[nb-pareto] 5332
[nb-lorenz] 29
[runtime] 639.4042119979858
[format] f1 f2 f3 f4 f5 f6 isLorenzND
[vector] 12049 11860 9468 14704 11377 10327 False
[vector] 12016 12711 11368 14726 11042 11143 False
[vector] 11451 11948 10207 13036 9748 12903 False
[vector] 12473 14103 11062 13860 9291 11513 False
[vector] 11327 11009 9450 14566 11604 10475 False
[vector] 11832 13442 9638 14522 10390 11228 False
[vector] 13261 12038 10496 13809 10627 10920 False
[vector] 11386 12559 11333 13235 11195 11701 False
[vector] 10923 11824 9984 14740 10933 11846 False
[vector] 12679 11470 12118 14070 10362 10290 False
[vector] 11937 11823 10146 14080 11492 10971 False
[vector] 12850 14178 10401 14069 8689 10891 False
[vector] 14130 12062 9825 13937 8246 10151 False
[vector] 12610 13088 10312 14365 9845 11629 False
[vector] 13840 13470 9928 13079 8749 10741 False
[vector] 12194 12834 12041 14159 10661 11376 False
[vector] 12498 13434 11751 13847 9632 11440 False
[vector] 10950 11767 10842 14020 11787 10198 False
[vector] 12757 12788 9261 13200 8565 12695 False
[vector] 12247 12109 10825 13256 11379 10265 False
[vector] 10791 11207 10832 13953 11831 10710 False
[vector] 12228 11117 12510 13261 10403 10365 False
[vector] 11395 12100 9412 13413 11476 11063 False
[vector] 10711 11627 9443 13075 11713 11938 False
[vector] 12100 13108 10692 14892 10632 10971 False
[vector] 10616 11510 10173 13129 11887 11093 False
[vector] 12278 13823 11443 14416 8601 11306 False
[vector] 11848 13322 11502 13695 9749 12332 False
[vector] 11182 14232 11068 14548 10502 11677 False
[vector] 11633 11496 8857 14238 11099 12076 False
[vector] 12422 13201 10882 14042 10672 11809 False
[vector] 10770 11831 9765 14523 11221 11800 False
[vector] 12229 11126 10194 14015 11721 10092 False
[vector] 11042 11870 9820 13957 11135 12342 False
[vector] 11349 14127 10621 14330 9919 10883 False
[vector] 14603 11373 8945 12734 7954 8979 False
[vector] 11706 13700 10971 15225 10116 11197 False
[vector] 13469 12635 10563 14955 10381 10618 False
[vector] 10950 11366 8954 14206 10398 12922 False
[vector] 13204 12689 10147 14472 10101 11386 False
[vector] 12712 12301 12457 13772 9518 10371 False
[vector] 10239 12287 11380 14251 10995 11564 False
[vector] 10558 11086 11369 13044 11606 11448 False
[vector] 12825 12500 10091 14896 10631 11025 False
[vector] 14332 11508 10359 13935 8875 9073 False
[vector] 13303 12185 11577 13749 10443 10039 False
[vector] 9696 11679 11148 12744 12145 10998 False
[vector] 14223 11685 9964 14544 8419 9407 False
[vector] 11277 13928 10529 14756 10668 10873 False
[vector] 12345 12420 10028 14979 10484 11710 False
[vector] 9313 10460 10818 12543 12177 10760 False
[vector] 12090 12992 10898 13346 9691 12487 False
[vector] 9213 9658 9764 12343 12612 9071 False
[vector] 12576 12316 11384 14201 10690 11190 False
[vector] 12168 12605 11087 14241 10524 12025 False
[vector] 13167 13641 10913 14767 8960 10236 False
[vector] 12443 11635 9679 14255 11601 10592 False
[vector] 11087 12067 10899 14081 10626 12505 False
[vector] 11382 12104 10889 13204 10365 12802 False
[vector] 11611 12603 11723 13046 11012 11411 False
[vector] 11355 11372 11010 12690 11510 11180 False
[vector] 11587 11764 10255 13566 11571 11771 False
[vector] 10215 11697 9970 13198 11441 12103 False
[vector] 12343 11497 9347 14470 11367 10492 False
[vector] 12128 14108 10613 14256 9662 10868 False
[vector] 11338 11400 10641 13493 11951 10029 False
[vector] 13116 12916 11260 14261 10194 10155 False
[vector] 12082 12488 9980 14959 11106 11071 False
[vector] 10095 11498 12000 13034 11501 10547 False
[vector] 11439 12482 10168 12771 9870 12836 False
[vector] 11367 11893 11691 14429 11128 10865 False
[vector] 11700 13525 10881 13955 9880 12770 False
[vector] 11934 13056 11129 14256 10861 11647 False
[vector] 11085 10921 10557 13093 12030 10062 False
[vector] 11612 12687 12019 13929 11037 11037 False
[vector] 10041 13071 8281 13437 9120 13042 False
[vector] 13024 13517 10398 14590 9573 11584 False
[vector] 11369 10813 11095 14247 11775 9667 False
[vector] 10698 12130 10569 14846 11494 10309 False
[vector] 11576 13929 10627 13479 9929 11967 False
[vector] 12588 12207 10138 14956 10969 10977 False
[vector] 13412 12760 11280 14269 10000 10517 False
[vector] 11931 13079 9538 15456 10776 10203 False
[vector] 13605 13516 9493 12814 8780 10480 False
[vector] 11936 13521 10409 15033 10844 11107 False
[vector] 11365 12146 11588 14660 11336 10912 False
[vector] 11847 12536 9501 14819 10654 12279 False
[vector] 11764 12423 12721 12508 9533 11370 False
[vector] 11683 12234 11960 12862 11015 11194 False
[vector] 10668 13728 11257 13658 10534 11108 False
[vector] 12572 12399 11600 14658 10988 10588 False
[vector] 12505 11468 10693 13864 11449 9860 False
[vector] 13500 11642 10599 13711 10798 9408 False
[vector] 11379 10779 11711 12904 11786 10913 False
[vector] 12608 11584 12567 14485 10603 10311 False
[vector] 12342 12790 11934 14245 10869 11420 False
[vector] 11486 10911 10390 13395 12047 11051 False
[vector] 12523 11610 12426 12511 10249 9484 False
[vector] 11175 12016 9516 14534 10539 12815 False
[vector] 13803 11886 11858 14091 9286 9216 False
[vector] 11473 12449 10579 13779 11586 10837 False
[vector] 12497 13456 10650 14143 10071 11802 False
[vector] 10692 11054 11224 13703 11651 10317 False
[vector] 12018 13037 11651 12403 9932 11866 False
[vector] 10462 11827 10908 13789 11840 9707 False
[vector] 10869 11913 11812 13726 11448 11164 False
[vector] 11748 12253 10430 15413 10703 11215 False
[vector] 12202 12611 11460 15073 10251 11612 False
[vector] 9533 11213 10144 14107 12032 9431 False
[vector] 12725 11349 10924 14096 11267 9689 False
[vector] 12317 12532 11242 14507 11274 10796 False
[vector] 10973 10801 11393 13269 11824 10573 False
[vector] 10080 12391 10856 13459 11764 10596 False
[vector] 12071 11037 9995 13371 11899 10777 False
[vector] 10594 12061 10750 14395 11284 11306 False
[vector] 12156 12435 11829 15306 9508 10971 False
[vector] 12277 11506 10906 14040 11307 10149 False
[vector] 10842 11791 11334 13726 11755 9765 False
[vector] 10455 12725 12398 13003 10813 9759 False
[vector] 11471 13958 10308 14355 10756 11678 False
[vector] 11924 12807 11352 13847 10492 12329 False
[vector] 12220 13230 12186 12998 9761 12028 False
[vector] 11327 11207 11849 12337 11334 10932 False
[vector] 10639 10710 11180 13931 11943 9284 False
[vector] 11456 12913 11696 14101 10002 12013 False
[vector] 12325 10959 10103 13242 11633 9909 False
[vector] 12151 12552 10592 15059 10137 11830 False
[vector] 11756 11388 12388 13150 11275 10687 False
[vector] 11417 12155 10631 13406 11556 10872 False
[vector] 13477 12636 11200 14591 8996 10961 False
[vector] 13109 10515 10003 13790 11097 10178 False
[vector] 13220 12047 11314 13944 10892 11083 False
[vector] 12829 12988 11486 15305 9092 10466 False
[vector] 13925 11492 11404 12978 9467 8863 False
[vector] 10826 9794 11943 11834 11784 10452 False
[vector] 13550 13170 10090 14291 9810 10574 False
[vector] 12857 13814 10004 14161 8951 11356 False
[vector] 12876 12240 12437 13789 10186 10428 False
[vector] 11133 12785 11072 14473 11270 10600 False
[vector] 13576 12244 10556 14975 9175 11243 False
[vector] 11346 13819 11351 14407 10290 11541 False
[vector] 11845 13353 10742 14086 10338 12251 False
[vector] 10406 12097 11814 12817 11152 11688 False
[vector] 12724 13344 12012 14790 10457 11067 False
[vector] 13232 11572 10887 15041 10635 10183 False
[vector] 10847 10948 10017 12544 12031 10889 False
[vector] 12485 13058 12145 14316 9865 10112 False
[vector] 11532 11044 12675 12589 10522 9732 False
[vector] 12296 14531 10280 12989 7703 11379 False
[vector] 12600 12287 10386 15130 10198 11502 False
[vector] 14621 11188 9169 12476 8275 9299 False
[vector] 13398 12805 10786 15418 8851 10266 False
[vector] 11668 11916 11955 12893 11452 10550 False
[vector] 11130 12192 11153 14395 11367 10651 False
[vector] 11683 12320 11937 13117 11204 10236 False
[vector] 12905 12606 11993 13527 10358 10207 False
[vector] 13353 12290 10128 13229 9570 11746 False
[vector] 13249 12754 10332 14723 10563 10789 False
[vector] 12322 11067 10964 13593 11560 9880 False
[vector] 13463 13252 10251 14649 8873 11342 False
[vector] 13100 11643 10966 14112 11224 10035 False
[vector] 10524 12710 10934 14056 11240 11759 False
[vector] 10827 12109 10167 14045 11277 11972 False
[vector] 12672 12712 11161 15005 9752 11531 False
[vector] 12950 12517 10890 15004 10252 10970 False
[vector] 12365 13149 11653 14788 10035 11756 False
[vector] 12802 13990 10754 13252 9462 11228 False
[vector] 11439 11786 11353 13987 11420 10925 False
[vector] 13486 13176 10545 14039 9049 11337 False
[vector] 11761 13971 10884 15011 9627 11228 False
[vector] 10192 12380 9242 13852 10775 12569 False
[vector] 11027 10487 10221 12556 11920 11271 False
[vector] 13656 12933 9277 14527 8709 11715 False
[vector] 9474 10756 11266 11732 11869 11500 False
[vector] 11996 11958 11336 13117 11024 11195 False
[vector] 10445 11507 11159 12713 11810 10853 False
[vector] 10297 12947 10364 13619 11531 11335 False
[vector] 9721 12064 10775 12994 11815 11188 False
[vector] 10984 11193 11691 13949 11491 10616 False
[vector] 10566 11662 10096 12676 12017 10789 False
[vector] 11185 14011 10270 13436 9695 12348 False
[vector] 11921 12241 11624 14368 10642 11796 False
[vector] 10494 11941 10447 13932 11955 9554 False
[vector] 10671 11028 10150 13472 10211 12987 False
[vector] 12369 13865 10957 15039 9617 11129 False
[vector] 11529 11900 9196 13250 10004 13062 False
[vector] 11788 13357 11333 13183 10219 12294 False
[vector] 11981 14359 11135 13920 9067 12096 False
[vector] 11968 12122 12449 13835 11043 10801 False
[vector] 13656 11478 11132 13951 9408 10560 False
[vector] 9962 11237 9957 14709 11637 8617 False
[vector] 11660 11709 9142 13778 11204 11737 False
[vector] 10940 12611 12419 12360 10882 11132 False
[vector] 11044 13164 11025 13978 10837 11957 False
[vector] 11065 12865 9188 13450 8438 13034 False
[vector] 11630 11921 12614 13463 10312 10946 False
[vector] 9679 10884 10439 11733 11418 12340 False
[vector] 11292 12694 12599 12397 10405 11692 False
[vector] 11364 13127 11981 13223 10578 12055 False
[vector] 10326 11735 9956 12409 10457 12983 False
[vector] 10551 10960 11392 13369 11782 10721 False
[vector] 12144 12330 10682 15207 11126 10718 False
[vector] 12539 12626 9132 14915 8959 12074 False
[vector] 10831 11274 10022 12577 11919 11184 False
[vector] 10705 12356 11347 13040 11227 11490 False
[vector] 10639 13290 11884 13614 10628 10827 False
[vector] 12683 11484 11224 13675 11269 10489 False
[vector] 12697 13711 9632 14599 8712 11839 False
[vector] 11755 13489 12417 13165 10016 10891 False
[vector] 11380 12139 10481 14866 11349 9789 False
[vector] 12343 12599 11079 14991 9937 12137 False
[vector] 12618 13013 10445 14770 10503 11290 False
[vector] 11431 12021 10146 14883 11308 10932 False
[vector] 10213 11829 10401 13328 11709 11186 False
[vector] 10299 11272 10162 12149 11570 12096 False
[vector] 12734 12961 11515 14933 9375 10973 False
[vector] 13525 11493 11771 13379 9893 9490 False
[vector] 11556 13714 10562 14987 10012 10793 False
[vector] 13150 13171 10457 14692 10236 11201 False
[vector] 12763 11223 10364 14057 11372 9576 False
[vector] 14194 12057 10746 13706 8728 8966 False
[vector] 10378 11688 11060 12764 12000 10478 False
[vector] 10963 13793 11228 15070 10167 10422 False
[vector] 11210 11781 12529 14526 10303 10509 False
[vector] 10464 12492 9389 13332 11013 12818 False
[vector] 12033 13514 11837 13762 10037 11331 False
[vector] 10566 11127 11031 13844 11800 10201 False
[vector] 13959 11453 10580 13474 9935 8910 False
[vector] 11755 12587 11661 14518 10690 12004 False
[vector] 10964 11064 11687 12679 11568 11788 False
[vector] 10962 11231 10715 13323 11824 10789 False
[vector] 13501 12369 10534 12790 10101 10754 False
[vector] 12188 11946 10490 14480 11399 9789 False
[vector] 11765 11197 10009 13521 12171 10537 False
[vector] 10653 12829 10894 13834 11166 11590 False
[vector] 10230 12875 10699 14030 10872 11992 False
[vector] 9904 11714 11085 12299 11732 11432 False
[vector] 12277 12904 10732 15140 10772 11588 False
[vector] 12561 11878 11678 14788 11088 10842 False
[vector] 12974 13001 9583 14860 10131 10620 False
[vector] 11897 13485 11004 13955 10301 11959 False
[vector] 10806 12067 11556 13714 11497 10608 False
[vector] 13929 12910 10533 14853 9564 10705 False
[vector] 9671 11279 10236 12979 12164 9753 False
[vector] 11005 12376 10637 12730 10909 12783 False
[vector] 12016 11229 10934 13868 11349 11109 False
[vector] 10605 11814 9855 12544 10473 12903 False
[vector] 11536 12429 11087 13260 11522 10877 False
[vector] 12440 13042 9915 14145 9474 12393 False
[vector] 13333 12490 10184 15093 9628 10859 False
[vector] 11052 12281 10653 14843 10365 12114 False
[vector] 11288 11593 12331 12871 10205 11823 False
[vector] 9691 12218 11818 12228 11468 11423 False
[vector] 12130 13241 11231 15059 10366 11858 False
[vector] 11653 11984 9933 14763 11465 10797 False
[vector] 10932 12382 11678 13533 10644 12246 False
[vector] 12759 13270 11302 14854 9855 11205 False
[vector] 13866 11794 10303 13683 9955 10083 False
[vector] 12639 10977 10939 13523 11637 9199 False
[vector] 12199 9986 10694 12646 11946 9841 False
[vector] 13854 11621 11239 13903 7955 8292 False
[vector] 11433 10848 11476 13536 11772 9867 False
[vector] 10354 12719 12474 12568 10658 10342 False
[vector] 10756 11165 11507 12444 11665 11690 False
[vector] 10442 12028 10963 14631 11636 9685 False
[vector] 11076 12061 12438 13024 11155 11167 False
[vector] 10358 12849 11210 14265 11246 11561 False
[vector] 12731 13010 11628 13501 9811 12130 False
[vector] 10854 11546 11169 13452 11766 10878 False
[vector] 10868 12055 9539 14672 9965 12901 False
[vector] 11214 12385 10260 14058 11149 12049 False
[vector] 11253 13391 10506 15001 10143 11953 False
[vector] 10738 12233 11402 13997 11157 11723 False
[vector] 12323 13134 11251 14047 10681 10458 False
[vector] 10631 11902 11353 12937 11649 11178 False
[vector] 11527 10568 11594 12972 11481 11359 False
[vector] 11134 12825 11477 14205 10370 12274 False
[vector] 11112 12648 11254 14010 11391 11562 False
[vector] 13550 13695 10937 15012 8746 10581 False
[vector] 11362 12377 9505 13216 9934 13091 False
[vector] 12522 14184 10907 13537 8585 10912 False
[vector] 13332 10557 11407 12892 10449 8864 False
[vector] 10586 11944 12272 12364 11353 11598 False
[vector] 12219 14026 10770 13773 9118 12607 False
[vector] 13259 13471 10833 14855 9542 11845 False
[vector] 9935 11269 11916 13899 11471 10158 False
[vector] 10964 12406 12680 13523 10123 10349 False
[vector] 13046 12587 11320 13941 9795 11155 False
[vector] 10200 11156 11094 13115 11438 11988 False
[vector] 12266 11936 10228 14094 11307 10365 False
[vector] 14140 12225 9737 13815 8951 9679 False
[vector] 11031 10844 10014 13766 10263 12847 False
[vector] 12114 12722 12043 13132 10013 11842 False
[vector] 12240 12896 11115 14106 10589 11887 False
[vector] 12475 12276 11736 14577 10685 11111 False
[vector] 11470 12664 11152 14318 10638 12204 False
[vector] 10829 12101 11162 14915 11442 10609 False
[vector] 10483 10932 11855 13369 11431 10734 False
[vector] 10456 11338 10300 13310 12001 10514 False
[vector] 11465 12651 10607 12628 10092 12870 False
[vector] 11623 12428 10696 14513 11441 11664 False
[vector] 9882 10949 10372 12306 10986 12656 False
[vector] 12248 13044 12046 14339 10345 11304 False
[vector] 10492 12849 10682 13993 11240 11710 False
[vector] 11640 12402 10263 14681 11146 11593 False
[vector] 12019 11593 11025 13834 11263 11135 False
[vector] 10805 10892 11593 12885 10689 12320 False
[vector] 11638 12805 10951 14596 10585 11986 False
[vector] 9038 10866 9709 11578 11298 12697 False
[vector] 12492 10569 10213 13383 11759 10543 False
[vector] 12295 13010 11010 15266 10341 11346 False
[vector] 10830 11060 9718 13048 10681 13052 False
[vector] 11031 11949 10309 14149 11381 11780 False
[vector] 11427 12902 11842 13514 11219 11337 False
[vector] 9302 10591 10324 11222 11320 12661 False
[vector] 11149 11448 12179 12657 11266 11169 False
[vector] 10382 12545 11339 13694 11559 11179 False
[vector] 11874 12458 11665 14735 11102 10767 False
[vector] 10413 12087 11417 13638 11616 10520 False
[vector] 10679 11262 11175 11961 11729 11223 False
[vector] 11642 11436 11610 14184 11495 9971 False
[vector] 12341 11514 11993 13126 11127 10413 False
[vector] 11757 12334 11764 14287 10482 11957 False
[vector] 10608 11297 10726 13177 12119 9646 False
[vector] 10639 12329 11267 13166 10689 12522 False
[vector] 12229 12442 11045 12867 11081 10806 False
[vector] 11774 13910 10981 14163 10275 11994 False
[vector] 12775 12691 11834 15042 9871 10719 False
[vector] 11950 12316 10407 14778 10336 12658 False
[vector] 11165 11378 10988 13571 11482 11858 False
[vector] 11808 12213 10873 14928 11259 11364 False
[vector] 10536 10995 10769 13228 11706 11918 False
[vector] 12497 12718 11169 14255 10339 11419 False
[vector] 12538 12764 11382 15148 9888 11730 False
[vector] 11351 12780 11992 12099 10051 12039 False
[vector] 11051 11507 12373 13042 11441 11027 False
